id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed.work	abstract
data/ALS/professing-the-popular-andrew-mccann-23-2	doi	Professing the Popular : Political Fiction circa 2006	Andrew McCann	Australian Literary Studies	23	2	2007-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/professing-the-popular-political-fiction-circa-2006
data/ALS/proserpina-and-pluto-ariadne-timothy-ga-nelson-10-1	doi	Proserpina and Pluto, Ariadne and Bacchus : Myth in Patrick White’s ‘Dead Roses’	Timothy G.A. Nelson	Australian Literary Studies	10	1	1981-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/proserpina-and-pluto-ariadne-and-bacchus-myth-in-patrick-whites-dead-roses
data/ALS/questionnaire-on-fiction-8-2	doi	Questionnaire on Fiction		Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/questionnaire-on-fiction
data/ALS/questionnaire-on-magazines-8-2	doi	Questionnaire on Magazines		Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/questionnaire-on-magazines
data/ALS/questionnaire-on-poetry-8-2	doi	Questionnaire on Poetry		Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/questionnaire-on-poetry
data/ALS/r-strauss-opus-67-christian-griffiths-29-1-2	doi	R. Strauss, Opus 67, 1-3, <em>Drei Lieder der Ophelia</em>: Ophelia Set adrift in the Cross-Currents of Interdisciplinary Culture	Christian Griffiths	Australian Literary Studies	29	1-2	2014-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/r-strauss-opus-67-1-3-emdrei-lieder-der-opheliaem-ophelia-set-adrift-in-the-cross-currents-of-interdisciplinary-culture
data/ALS/racism-the-realist-writers-nathan-hollier-19-2	doi	Racism, the Realist Writers’ Movement and the Katharine Susannah Prichard Award	Nathan Hollier	Australian Literary Studies	19	2	1999-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/racism-the-realist-writers-movement-and-the-katharine-susannah-prichard-award
data/ALS/ralph-rashleigh-a-laurie-hergenhan-7-3	doi	‘Ralph Rashleigh’ : A Convict Dream	Laurie Hergenhan	Australian Literary Studies	7	3	1976-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/ralph-rashleigh-a-convict-dream
data/ALS/randolph-stows-outrider-and-carl-whitehouse-18-2	doi	Randolph Stow’s ‘Outrider’ and the French Voyager Poem	Carl Whitehouse	Australian Literary Studies	18	2	1997-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/randolph-stows-outrider-and-the-french-voyager-poem
data/ALS/rd-fitzgerald-a-graeme-kinross-smith-7-3	doi	R.D. FitzGerald - A Profile	Graeme Kinross-Smith	Australian Literary Studies	7	3	1976-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/rd-fitzgerald-a-profile
data/ALS/rd-fitzgeralds-the-face-julian-croft-9-1	doi	R.D. FitzGerald’s The Face of the Waters	Julian Croft	Australian Literary Studies	9	1	1979-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/rd-fitzgeralds-the-face-of-the-waters
data/ALS/re-writing-woman-genre-politics-susan-midalia-16-1	doi	Re-Writing Woman: Genre Politics and Female Identity in Kate Grenville’s Dreamhouse	Susan Midalia	Australian Literary Studies	16	1	1993-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/re-writing-woman-genre-politics-and-female-identity-in-kate-grenvilles-dreamhouse
data/ALS/reading-and-writing-communities-martyn-lyons-29-3	doi	Reading and Writing Communities in the Trenches 1914-1918 (France and Italy)	Martyn Lyons	Australian Literary Studies	29	3	2014-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-and-writing-communities-in-the-trenches-1914-1918-france-and-italy
data/ALS/reading-carey-reading-malley-bill-ashcroft-21-4	doi	Reading Carey Reading Malley	Bill Ashcroft	Australian Literary Studies	21	4	2004-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-carey-reading-malley
data/ALS/reading-dickens-lydia-wevers-29-3	doi	Reading Dickens	Lydia Wevers	Australian Literary Studies	29	3	2014-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-dickens
data/ALS/reading-english-leigh-dale-28-1-2	doi	Reading English	Leigh Dale	Australian Literary Studies	28	1/2	2013-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-english
data/ALS/reading-groups-and-reconciliation-maggie-nolan-robert-clarke-29-4	doi	Reading Groups and Reconciliation: Kate Grenville’s <em>The Secret River</em> and the Ordinary Reader	Robert Clarke, Maggie Nolan	Australian Literary Studies	29	4	2014-11-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-groups-and-reconciliation-kate-grenvilles-emthe-secret-riverem-and-the-ordinary-reader
data/ALS/reading-in-public-kay-ferres-27-3-4	doi	Reading in Public : Irene Longman and Citizenship	Kay Ferres	Australian Literary Studies	27	3/4	2012-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-in-public-irene-longman-and-citizenship
data/ALS/reading-inand-miranda-katherine-bode-22-3	doi	Reading (in/and) Miranda	Katherine Bode	Australian Literary Studies	22	3	2006-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-inand-miranda
data/ALS/reading-institutional-women-larissa-mclean-davies-24-3-4	doi	Reading Institutional Women : A Nexus Approach to Bourdieu, Summer Heights High, and the Fiction of Elizabeth Jolley	Larissa McLean-Davies	Australian Literary Studies	24	3-4/	2009-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-institutional-women-a-nexus-approach-to-bourdieu-summer-heights-high-and-the-fiction-of-elizabeth-jolley
data/ALS/reading-kate-llewellyns-gardenbooks-anne-collett-22-4	doi	Reading Kate Llewellyn’s Garden(Books)	Anne Collett	Australian Literary Studies	22	4	2006-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-kate-llewellyns-gardenbooks
data/ALS/reading-men-like-signboards-ivor-indyk-12-3	doi	Reading Men Like Signboards : The Egalitarian Semiotic of ‘Such is Life’	Ivor Indyk	Australian Literary Studies	12	3	1986-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-men-like-signboards-the-egalitarian-semiotic-of-such-is-life
data/ALS/reading-my-brilliant-career-elizabeth-webby-20-4	doi	Reading My Brilliant Career	Elizabeth Webby	Australian Literary Studies	20	4	2002-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-my-brilliant-career
data/ALS/reading-the-electrical-experience-in-cold-light-labour-politics-and-narrative-form-in-frank-moorhouse-then-and-now	doi	Reading *The Electrical Experience* in *Cold Light*: Labour Politics and Narrative Form in Frank Moorhouse, Then and Now.	Sascha Morrell	Australian Literary Studies	31	4	2016-08-10	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-the-electrical-experience-in-cold-light-labour-politics-and-narrative-form-in-frank-moorhouse-then-and-now
data/ALS/reading-the-signs-of-simone-vauthier-15-2	doi	Reading the Signs of Michael Wilding’s ‘Knock, Knock’	Simone Vauthier	Australian Literary Studies	15	2	1991-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reading-the-signs-of-michael-wildings-knock-knock
data/ALS/realer-than-the-real-bill-ashcroft-9-1	doi	‘realer than the Real’ : Francis Webb’s Ward Two	Bill Ashcroft	Australian Literary Studies	9	1	1979-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/realer-than-the-real-francis-webbs-ward-two
data/ALS/recent-australian-autobiography-a-gillian-whitlock-15-4	doi	Recent Australian Autobiography: A Review Essay	Gillian Whitlock	Australian Literary Studies	15	4	1992-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/recent-australian-autobiography-a-review-essay
data/ALS/recoil-from-disorder-helen-daniel-8-4	doi	Recoil from Disorder : David Ireland’s ‘The Chantic Bird’	Helen Daniel	Australian Literary Studies	8	4	1978-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/recoil-from-disorder-david-irelands-the-chantic-bird
data/ALS/recollections-through-english-spectacles-cliff-hanna-9-2	doi	Recollections Through English Spectacles	Cliff Hanna	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/recollections-through-english-spectacles
data/ALS/rediscoverd-lawson-sketch-of-paul-eggert-27-3-4	doi	Rediscoverd Lawson Sketch of 1863 ‘Selection Farms’	Paul Eggert	Australian Literary Studies	27	3/4	2012-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/rediscoverd-lawson-sketch-of-1863-selection-farms
data/ALS/reflecting-the-detectives-rachael-weaver-22-1	doi	Reflecting the Detectives : Crime Fiction and the New Journalism in Late Nineteenth-Century Australia	Rachael Weaver	Australian Literary Studies	22	1	2005-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reflecting-the-detectives-crime-fiction-and-the-new-journalism-in-late-nineteenth-century-australia
data/ALS/relinquishing-poetic-form-as-emma-childs-29-1-2	doi	Relinquishing Poetic Form as a Means of Musical Redemptionin Gabriel Faure’s <em>La Chanson d’Eve</em>	Emma Childs	Australian Literary Studies	29	1-2	2014-06-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/relinquishing-poetic-form-as-a-means-of-musical-redemptionin-gabriel-faures-emla-chanson-deveem
data/ALS/remaking-the-middle-ages-andrew-lynch-19-1	doi	Remaking the Middle Ages in Australia: Francis Webb’s ‘The Canticle’ (1953)	Andrew Lynch	Australian Literary Studies	19	1	1999-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/remaking-the-middle-ages-in-australia-francis-webbs-the-canticle-1953
data/ALS/remember-love-and-struggle-nicole-moore-21-3	doi	Remember Love and Struggle? Reading Jean Devanny’s Sugar Heaven in Contemporary Australian Contexts	Nicole Moore	Australian Literary Studies	21	3	2004-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/remember-love-and-struggle-reading-jean-devannys-sugar-heaven-in-contemporary-australian-contexts
data/ALS/remembering-the-war-christina-spittel-23-2	doi	Remembering the War : Australian Novelists of the InterWar Years	Christina Spittel	Australian Literary Studies	23	2	2007-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/remembering-the-war-australian-novelists-of-the-interwar-years
data/ALS/reminiscences-of-kenneth-seaforth-r-f-dossetor-13-1	doi	Reminiscences of Kenneth Seaforth Mackenzie and E.L. Grant Watson	R. F. Dossetor	Australian Literary Studies	13	1	1987-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reminiscences-of-kenneth-seaforth-mackenzie-and-el-grant-watson
data/ALS/reopening-the-case-of-patricia-barton-13-2	doi	Reopening the Case of Ada Cambridge	Patricia Barton	Australian Literary Studies	13	2	1987-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/reopening-the-case-of-ada-cambridge
data/ALS/repetition-and-christina-steads-the-man-who-loved-children	doi	Repetition and Christina Stead’s *The Man Who Loved Children*	William Lane	Australian Literary Studies	31	6	2016-12-07	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/repetition-and-christina-steads-the-man-who-loved-children
data/ALS/repetition-and-menace-in-reba-gostand-6-1	doi	Repetition and Menace in Hal Porter’s ‘The Tower’	Reba Gostand	Australian Literary Studies	6	1	1973-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/repetition-and-menace-in-hal-porters-the-tower
data/ALS/representation-and-particularity-in-pastoral-ashburner	doi	Representation and Particularity in Pastoral: Some Examples from *Walden*	Xanthe Ashburner	Australian Literary Studies	30	2	2015-06-30	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/representation-and-particularity-in-pastoral-some-examples-from-walden
data/ALS/rereading-david-maloufs-fly-peter-otto-24-1	doi	Rereading David Malouf’s Fly Away Peter : The Great War, Aboriginal Dispossession, and the Politics of Remembering	Peter Otto	Australian Literary Studies	24	1	2009-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/rereading-david-maloufs-fly-away-peter-the-great-war-aboriginal-dispossession-and-the-politics-of-remembering
data/ALS/rescuing-reading-strategies-for-patrick-buckridge-29-3	doi	Rescuing Reading: Strategies for Arresting the Decline of Reading in Western Australian Newspapers between the Wars	Patrick Buckridge	Australian Literary Studies	29	3	2014-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/rescuing-reading-strategies-for-arresting-the-decline-of-reading-in-western-australian-newspapers-between-the-wars
data/ALS/research-in-progress-in-10-1	doi	Research in Progress in Australian Literature [1981]		Australian Literary Studies	10	1	1981-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1981
data/ALS/research-in-progress-in-11-2	doi	Research in Progress in Australian Literature [1983]		Australian Literary Studies	11	2	1983-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1983
data/ALS/research-in-progress-in-12-3	doi	Research in Progress in Australian Literature [1986]		Australian Literary Studies	12	3	1986-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1986
data/ALS/research-in-progress-in-2-2	doi	Research in Progress in Australian Literature [1965]		Australian Literary Studies	2	2	1965-12-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1965
data/ALS/research-in-progress-in-3-2	doi	Research in Progress in Australian Literature [1967]		Australian Literary Studies	3	2	1967-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1967
data/ALS/research-in-progress-in-4-2	doi	Research in Progress in Australian Literature [1969]		Australian Literary Studies	4	2	1969-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1969
data/ALS/research-in-progress-in-5-2	doi	Research in Progress in Australian Literature [1971]		Australian Literary Studies	5	2	1971-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1971
data/ALS/research-in-progress-in-6-2	doi	Research in Progress in Australian Literature [1973]		Australian Literary Studies	6	2	1973-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1973
data/ALS/research-in-progress-in-7-2	doi	Research in Progress in Australian Literature [1975]		Australian Literary Studies	7	2	1975-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1975
data/ALS/research-in-progress-in-8-2	doi	Research in Progress in Australian Literature [1977]		Australian Literary Studies	8	2	1977-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1977
data/ALS/research-in-progress-in-9-2	doi	Research in Progress in Australian Literature [1979]	Laurie Hergenhan	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/research-in-progress-in-australian-literature-1979
data/ALS/revaluing-australian-legends-peter-pierce-8-3	doi	Revaluing Australian Legends : Some Plays by Jack Hibberd	Peter Pierce	Australian Literary Studies	8	3	1978-05-01	pagerange	publisher	essay	reviewed-work	https://www.australianliterarystudies.com.au/articles/revaluing-australian-legends-some-plays-by-jack-hibberd
data/ALS/review-by-a-d-hope-1-1	doi	Review by A. D. Hope	A. D. Hope	Australian Literary Studies	1	1	1963-06-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-a-d-hope
data/ALS/review-by-a-m-gibbs-4-4	doi	Review by A. M. Gibbs	A. M. Gibbs	Australian Literary Studies	4	4	1970-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-a-m-gibbs
data/ALS/review-by-adrian-mitchell-11-4	doi	Review by Adrian Mitchell	Adrian Mitchell	Australian Literary Studies	11	4	1984-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell1234
data/ALS/review-by-adrian-mitchell-4-3	doi	Review by Adrian Mitchell	Adrian Mitchell	Australian Literary Studies	4	3	1970-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell12
data/ALS/review-by-adrian-mitchell-4-3	doi	Review by Adrian Mitchell	Adrian Mitchell	Australian Literary Studies	4	3	1970-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell123
data/ALS/review-by-adrian-mitchell-5-1	doi	Review by Adrian Mitchell	Adrian Mitchell	Australian Literary Studies	5	1	1971-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell
data/ALS/review-by-adrian-mitchell-6-3	doi	Review by Adrian Mitchell	Adrian Mitchell	Australian Literary Studies	6	3	1974-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell1
data/ALS/review-by-adrian-mitchell-8-4	doi	Review by Adrian Mitchell	Adrian Mitchell	Australian Literary Studies	8	4	1978-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell123456
data/ALS/review-by-adrian-mitchell-9-2	doi	Review of South Pacific Images, Patrick White's Riders in the Chariot, and H.H. Richardson's Maurice Guest	Adrian Mitchell	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-adrian-mitchell12345
data/ALS/review-by-alan-frost-6-3	doi	Review by Alan Frost	Alan Frost	Australian Literary Studies	6	3	1974-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alan-frost
data/ALS/review-by-alan-lawson-8-3	doi	Review by Alan Lawson	Alan Lawson	Australian Literary Studies	8	3	1978-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alan-lawson
data/ALS/review-by-alan-lawson-9-2	doi	Review of Martin Boyd, by Brenda Niall	Alan Lawson	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alan-lawson1
data/ALS/review-by-alec-king-1-4	doi	Review by Alec King	Alec King	Australian Literary Studies	1	4	1964-12-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alec-king
data/ALS/review-by-alexandra-winter-21-3	doi	Review of *Timepieces*, by Drusilla Modjeska.	Alexandra Winter	Australian Literary Studies	21	3	2004-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alexandra-winter
data/ALS/review-by-alice-healy-23-4	doi	When ‘History Changes Who We Were’	Alice Healy	Australian Literary Studies	23	4	2008-11-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/when-history-changes-who-we-were
data/ALS/review-by-alison-bartlett-21-2	doi	Review of *Between Literature and Painting: Three Australian Women Writers*, by Roberta Buffi.	Alison Bartlett	Australian Literary Studies	21	2	2003-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alison-bartlett
data/ALS/review-by-alison-wood-23-3	doi	Review of *Flashing Eyes and Floating Hair: A Reading of Gwen Harwood's Pseudonymous Poetry*, by Cassandra L. Atherton	Alison Wood	Australian Literary Studies	23	3	2008-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-alison-wood
data/ALS/review-by-anette-bremer-21-3	doi	Review of *Convict Words: Language in Early Colonial Australia*, by Amanda Laugesen, and *Chain Letters: Narrating Convict Lives*, edited by Lucy Frost and Hamish Maxwell-Stewart. 	Anette Bremer	Australian Literary Studies	21	3	2004-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-anette-bremer
data/ALS/review-by-annalisa-oboe-23-4	doi	Review of *Mudrooroo: A Likely Story*, by Maureen Clark	Annalisa Oboe	Australian Literary Studies	23	4	2008-11-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-annalisa-oboe
data/ALS/review-by-annette-r-corkhill-14-2	doi	Review by Annette R. Corkhill	Annette R. Corkhill	Australian Literary Studies	14	2	1989-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-annette-r-corkhill
data/ALS/review-by-annette-stewart-14-2	doi	Review by Annette Stewart	Annette Stewart	Australian Literary Studies	14	2	1989-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-annette-stewart1
data/ALS/review-by-annette-stewart-6-1	doi	Review by Annette Stewart	Annette Stewart	Australian Literary Studies	6	1	1973-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-annette-stewart
data/ALS/review-by-anthea-taylor-23-3	doi	Review of *Creme tie Ia Phlegm: Unforgettable Australian Reviews*, edited by Angela Bennie	Anthea Taylor	Australian Literary Studies	23	3	2008-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-anthea-taylor
data/ALS/review-by-anthony-j-hassall-11-3	doi	Review by Anthony J. Hassall	Anthony J. Hassall	Australian Literary Studies	11	3	1984-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-anthony-j-hassall
data/ALS/review-by-antoine-henri-denat-1-2	doi	Review of The Prose of Christopher Brennan. Edited by A. R. Chisholm and J. J. Quinn	Antoine Henri Denat	Australian Literary Studies	1	2	1963-12-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-antoine-henri-denat
data/ALS/review-by-axel-clark-12-1	doi	Review by Axel Clark	Axel Clark	Australian Literary Studies	12	1	1985-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-axel-clark
data/ALS/review-by-b-elliott-9-2	doi	Review of Letters of Norman Lindsay	B. Elliott	Australian Literary Studies	9	2	1979-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-b-elliott
data/ALS/review-by-barry-geoffrey-andrews-10-1	doi	Review by Barry Geoffrey Andrews	Barry Geoffrey Andrews	Australian Literary Studies	10	1	1981-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-barry-geoffrey-andrews1
data/ALS/review-by-barry-geoffrey-andrews-10-3	doi	Review by Barry Geoffrey Andrews	Barry Geoffrey Andrews	Australian Literary Studies	10	3	1982-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-barry-geoffrey-andrews
data/ALS/review-by-beverley-kingston-12-4	doi	Review by Beverley Kingston	Beverley Kingston	Australian Literary Studies	12	4	1986-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-beverley-kingston
data/ALS/review-by-beverley-kingston-13-3	doi	Review by Beverley Kingston	Beverley Kingston	Australian Literary Studies	13	3	1988-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-beverley-kingston1
data/ALS/review-by-bill-pearson-9-3	doi	Review by Bill Pearson	Bill Pearson	Australian Literary Studies	9	3	1980-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-bill-pearson
data/ALS/review-by-brian-elliott-1-1	doi	Review of Quintus Servinton : A Tale Founded upon Incidents of Real Occurrence by Henry Savery	Brian Elliott	Australian Literary Studies	1	1	1963-06-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott12
data/ALS/review-by-brian-elliott-10-3	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	10	3	1982-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott123456
data/ALS/review-by-brian-elliott-11-3	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	11	3	1984-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott12345678
data/ALS/review-by-brian-elliott-11-4	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	11	4	1984-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott12345
data/ALS/review-by-brian-elliott-13-3	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	13	3	1988-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott1234567
data/ALS/review-by-brian-elliott-2-1	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	2	1	1965-06-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott123
data/ALS/review-by-brian-elliott-3-2	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	3	2	1967-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott
data/ALS/review-by-brian-elliott-4-1	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	4	1	1969-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott1
data/ALS/review-by-brian-elliott-5-3	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	5	3	1972-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott1234
data/ALS/review-by-brian-elliott-7-3	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	7	3	1976-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott123456789
data/ALS/review-by-brian-elliott-7-3	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	7	3	1976-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott12345678910
data/ALS/review-by-brian-elliott-9-4	doi	Review by Brian Elliott	Brian Elliott	Australian Literary Studies	9	4	1980-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-elliott1234567891011
data/ALS/review-by-brian-kiernan-12-3	doi	Review by Brian Kiernan	Brian Kiernan	Australian Literary Studies	12	3	1986-05-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-kiernan12
data/ALS/review-by-brian-kiernan-17-2	doi	Review by Brian Kiernan	Brian Kiernan	Australian Literary Studies	17	2	1995-10-01	pagerange	publisher	review	reviewed-work	https://www.australianliterarystudies.com.au/articles/review-by-brian-kiernan1
